domain,keyword,search_volume,competition,competition_level,cpc,last_updated_time,organic_pos_1,organic_pos_2_3,organic_pos_4_10,organic_pos_11_20,organic_pos_21_30,organic_pos_31_40,organic_pos_41_50,organic_pos_51_60,organic_pos_61_70,organic_pos_71_80,organic_pos_81_90,organic_pos_91_100,paid_pos_1,paid_pos_2_3,paid_pos_4_10,paid_pos_11_20,paid_pos_21_30,paid_pos_31_40,paid_pos_41_50,paid_pos_51_60,paid_pos_61_70,paid_pos_71_80,paid_pos_81_90,paid_pos_91_100,organic_etv,paid_etv,2024-10,2024-09,2024-08,2024-07,2024-06,2024-05,2024-04,2024-03,2024-02,2024-01,2023-12,2023-11
approach-cyber.com,junior cyber security,170,0.1599999964237213,LOW,5.909999847412109,2024-11-13 01:43:18 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,210,170,260,260,140,140,170,140,140,140,110,140
approach-cyber.com,operations delivery manager,30,0.019999999552965164,LOW,,2024-11-13 14:55:12 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,20,40,40,30,30,30,10,30,30,30,20,30
approach-cyber.com,dpo cyber security,70,0.019999999552965164,LOW,,2024-11-13 14:22:56 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,50,50,70,70,50,50,70,70,70,50,50,70
approach-cyber.com,mobile identity solutions,50,0.1899999976158142,LOW,,2024-11-09 14:19:23 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,90,70,40,40,40,50,50,40,50,50,30,50
approach-cyber.com,what is a phishing test,50,0.019999999552965164,LOW,,2024-11-14 12:19:27 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,70,30,50,50,70,140,50,50,40,30,30,30
approach-cyber.com,cyber security freelance jobs,50,0.23999999463558197,LOW,3.450000047683716,2024-11-10 00:13:54 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,30,30,50,40,70,70,70,70,50,70,50,40
approach-cyber.com,pentest meme,40,,LOW,,2024-11-12 23:52:50 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,40,20,40,30,30,40,40,40,40,50,40,40
approach-cyber.com,electronic signature belgium,30,,LOW,,2024-11-11 12:58:09 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,10,10,10,10,20,10,40,40,50,90,70,20
approach-cyber.com,iso 27001 implementer certification,70,0.7200000286102295,HIGH,43.16999816894531,2024-11-11 19:44:50 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,40,40,50,70,50,50,70,70,110,70,70,50
approach-cyber.com,itsme app online,40,0.009999999776482582,LOW,0.3499999940395355,2024-11-15 15:46:49 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,40,50,50,70,40,30,30,40,30,50,50,30
approach-cyber.com,nac 802.1x,30,0.10999999940395355,LOW,11.90999984741211,2024-11-10 10:25:29 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,30,20,30,20,20,40,40,40,30,40,20,20
approach-cyber.com,penetration testing method,140,0.20000000298023224,LOW,9.3100004196167,2024-11-08 17:52:48 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,260,140,140,90,90,170,210,170,140,170,140,110
approach-cyber.com,waf cyber,50,0.10999999940395355,LOW,,2024-11-09 18:47:49 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,50,50,50,50,50,50,70,50,50,50,70,50
approach-cyber.com,becoming microsoft partner,170,0.25,LOW,24.719999313354492,2024-11-15 13:34:37 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,170,170,140,170,170,210,170,210,210,210,110,170
approach-cyber.com,what is exegol,30,,LOW,,2024-11-09 02:10:48 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,20,20,20,30,40,40,30,30,20,40,50,20
approach-cyber.com,information security consultant,390,0.019999999552965164,LOW,16.90999984741211,2024-11-10 00:46:02 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,1000,1000,480,320,140,320,170,110,70,110,90,90
approach-cyber.com,soc director,30,,LOW,,2024-11-09 18:19:57 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,30,30,30,30,20,30,30,20,20,30,20,30
approach-cyber.com,ssdlc vs sdlc,50,0.009999999776482582,LOW,,2024-11-13 12:13:56 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,50,40,30,50,40,70,70,70,70,50,50,50
approach-cyber.com,ups cyber security,210,0.07999999821186066,LOW,0.27000001072883606,2024-11-13 01:18:36 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,210,170,210,320,170,260,210,210,260,210,210,210
approach-cyber.com,what is waf in cyber security,260,0.029999999329447746,LOW,21.100000381469727,2024-11-11 08:05:24 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,390,390,260,320,320,320,260,170,210,170,140,170
approach-cyber.com,802.1x cyber security,40,0.029999999329447746,LOW,15.050000190734863,2024-11-13 23:39:42 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,40,40,30,50,40,30,40,30,40,30,20,30
approach-cyber.com,pen testing methodology,390,0.15000000596046448,LOW,13.489999771118164,2024-11-13 04:43:26 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,480,390,390,320,320,390,390,320,320,390,260,260
approach-cyber.com,soc manager,210,0.09000000357627869,LOW,22.1200008392334,2024-11-11 02:52:50 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,260,210,210,210,210,170,210,260,210,210,140,210
approach-cyber.com,terrapin ssh attack,40,,LOW,,2024-11-15 15:17:05 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,10,10,10,10,10,20,20,20,30,170,210,0
approach-cyber.com,iso 27001 implementer,140,0.38999998569488525,MEDIUM,16.030000686645508,2024-11-13 11:44:44 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,170,140,140,140,140,140,170,110,210,140,110,110
approach-cyber.com,ciso services,170,0.27000001072883606,LOW,34.20000076293945,2024-11-09 10:17:31 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,210,210,170,140,170,210,170,170,170,210,90,140
approach-cyber.com,coordinator service delivery,40,0.009999999776482582,LOW,,2024-11-10 01:34:21 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,40,40,40,70,40,30,40,50,50,50,30,30
approach-cyber.com,csr cybersecurity,260,0.019999999552965164,LOW,,2024-11-10 05:18:47 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,260,260,320,390,320,320,260,260,260,210,210,210
approach-cyber.com,iso 27001 lead implementer certification,70,0.7200000286102295,HIGH,43.16999816894531,2024-11-09 18:37:52 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,40,40,50,70,50,50,70,70,110,70,70,50
approach-cyber.com,phishing tests,880,0.4000000059604645,MEDIUM,44.83000183105469,2024-11-09 07:43:23 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,880,720,880,720,880,1300,880,880,880,720,720,720
approach-cyber.com,socialware,50,,LOW,,2024-11-11 03:52:49 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,50,40,50,50,40,70,50,50,50,70,70,50
approach-cyber.com,what is not a goal of information security awareness programs,40,,LOW,,2024-11-10 05:18:09 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,30,10,10,10,20,20,30,90,140,30,10,110
approach-cyber.com,cybersecurity waf,40,0.3199999928474426,LOW,16.8799991607666,2024-11-13 11:23:17 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,40,30,40,30,30,40,30,40,40,50,40,40
approach-cyber.com,iso 27001 lead implementer training,30,0.3799999952316284,MEDIUM,4.760000228881836,2024-11-13 13:02:20 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,20,10,20,30,20,30,50,30,30,20,30,30
approach-cyber.com,waf cybersecurity,2400,0.12999999523162842,LOW,32.349998474121094,2024-11-11 14:46:59 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,2900,2400,2400,2400,2400,2900,2400,1600,1600,1600,1300,1600
approach-cyber.com,iso 27701 vs 27001,30,0.07000000029802322,LOW,10.739999771118164,2024-11-12 16:41:37 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,50,20,30,30,30,30,30,40,40,30,30,20
approach-cyber.com,junior cyber security engineer salary,50,0.009999999776482582,LOW,,2024-11-10 21:16:22 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,40,40,40,50,50,40,70,50,40,50,40,50
approach-cyber.com,pen test methodology,30,0.28999999165534973,LOW,,2024-11-10 06:53:53 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,30,20,20,30,20,50,50,40,40,40,30,30
approach-cyber.com,iso 27001 certified lead implementer,70,0.7200000286102295,HIGH,43.16999816894531,2024-11-12 11:35:35 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,40,40,50,70,50,50,70,70,110,70,70,50
approach-cyber.com,waf in it,170,0.05999999865889549,LOW,44.099998474121094,2024-11-10 02:20:41 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,320,320,170,210,260,260,170,110,110,90,70,110
approach-cyber.com,csr cyber security,260,0.019999999552965164,LOW,,2024-11-08 21:19:03 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,260,260,320,390,320,320,260,260,260,210,210,210
approach-cyber.com,phishing assessments,30,0.20999999344348907,LOW,,2024-11-10 19:08:56 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,30,30,30,20,30,20,40,40,20,20,20,10
approach-cyber.com,where did kekw come from,30,,LOW,,2024-11-13 20:33:32 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,20,20,20,30,20,30,20,30,20,40,30,30
approach-cyber.com,cyber emergency,210,0.20000000298023224,LOW,0.09000000357627869,2024-11-13 12:43:51 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,210,170,170,210,170,210,210,260,210,210,170,210
approach-cyber.com,cyber security waf,40,0.3199999928474426,LOW,16.8799991607666,2024-11-13 14:27:25 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,40,30,40,30,30,40,30,40,40,50,40,40
approach-cyber.com,freelance cyber security consultant,50,0.6299999952316284,MEDIUM,4.960000038146973,2024-11-13 02:45:04 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,40,40,30,40,30,90,50,50,40,40,30,40
approach-cyber.com,what is a microsoft gold certified partner,90,0.05999999865889549,LOW,6.059999942779541,2024-11-15 10:41:37 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,90,70,70,70,70,90,90,90,110,70,90,70
approach-cyber.com,csr cyber,40,,LOW,,2024-11-15 11:55:47 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,30,30,50,40,40,50,50,50,70,30,40,30
approach-cyber.com,it security roadmap,50,0.25,LOW,9.970000267028809,2024-11-13 02:26:30 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,50,70,40,50,50,70,40,50,50,70,30,50
approach-cyber.com,microsoft gold certified partner,720,0.20999999344348907,LOW,20.34000015258789,2024-11-12 21:19:45 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,720,720,880,880,720,880,720,880,880,880,720,720
approach-cyber.com,certification iso 27001 lead implementer,70,0.7200000286102295,HIGH,43.16999816894531,2024-11-11 21:44:37 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,40,40,50,70,50,50,70,70,110,70,70,50
approach-cyber.com,ciso vs iso,170,,LOW,,2024-11-09 23:01:34 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,90,140,140,140,170,210,170,170,210,260,170,140
approach-cyber.com,pen testing methods,140,0.20000000298023224,LOW,9.3100004196167,2024-11-13 22:34:11 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,260,140,140,90,90,170,210,170,140,170,140,110
approach-cyber.com,phishing simulation test,140,0.3199999928474426,LOW,41.11000061035156,2024-11-12 12:02:13 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,140,110,110,140,140,110,140,170,140,140,110,110
approach-cyber.com,microsoft csat,30,0.07000000029802322,LOW,,2024-11-10 09:17:52 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,30,30,30,20,20,30,30,30,20,20,20,20
approach-cyber.com,phishing attack test,880,0.4000000059604645,MEDIUM,44.83000183105469,2024-11-12 22:13:54 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,880,720,880,720,880,1300,880,880,880,720,720,720
approach-cyber.com,secure ups,480,0.09000000357627869,LOW,5.170000076293945,2024-11-10 04:05:42 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,480,390,480,480,480,480,390,390,480,480,480,480
approach-cyber.com,cve-2023-22523,50,,LOW,,2024-11-13 21:01:17 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,10,10,10,10,0,10,10,10,20,50,480,0
approach-cyber.com,pen testing methodologies,140,0.20000000298023224,LOW,9.3100004196167,2024-11-08 21:09:00 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,260,140,140,90,90,170,210,170,140,170,140,110
approach-cyber.com,penetration test methodology,30,0.28999999165534973,LOW,,2024-11-13 10:22:13 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,30,20,20,30,20,50,50,40,40,40,30,30
approach-cyber.com,secure outsourcing,50,0.15000000596046448,LOW,14.649999618530273,2024-11-11 07:27:36 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,70,70,50,50,50,40,50,50,40,50,40,50
approach-cyber.com,waf technology,260,0.03999999910593033,LOW,31.540000915527344,2024-11-09 13:33:41 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,590,390,260,320,320,320,170,70,90,70,50,70
approach-cyber.com,how to contact ethical hackers,50,,LOW,,2024-11-11 01:59:32 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,20,20,40,50,70,70,70,70,70,50,20,20
approach-cyber.com,iso 27001 certification means,40,0.3400000035762787,MEDIUM,13.119999885559082,2024-11-12 06:29:26 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,40,30,40,50,50,50,50,30,40,40,20,30
approach-cyber.com,iso vs ciso,50,,LOW,,2024-11-08 21:08:21 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,30,50,40,50,50,70,50,70,50,70,50,50
approach-cyber.com,phishing testing,880,0.4000000059604645,MEDIUM,44.83000183105469,2024-11-14 21:57:41 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,880,720,880,720,880,1300,880,880,880,720,720,720
approach-cyber.com,secure cultures,260,0.03999999910593033,LOW,,2024-11-11 22:34:57 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,320,210,210,260,260,320,320,260,210,210,170,260
approach-cyber.com,ups cyber attack,40,,LOW,,2024-11-14 14:36:37 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,10,10,20,320,20,10,10,10,10,10,10,10
approach-cyber.com,waf information security,2400,0.12999999523162842,LOW,32.349998474121094,2024-11-12 20:35:42 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,2900,2400,2400,2400,2400,2900,2400,1600,1600,1600,1300,1600
approach-cyber.com,masquerading attack,140,0.009999999776482582,LOW,,2024-11-15 07:37:23 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,140,140,90,110,110,110,170,210,210,170,140,170
approach-cyber.com,pentester face scan,30,0.36000001430511475,MEDIUM,7.059999942779541,2024-11-13 08:52:07 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,50,70,110,30,20,30,20,10,20,10,10,10
approach-cyber.com,wsf file malware,20,,LOW,,2024-11-10 20:52:25 +00:00,0,0,4,6,15,23,23,29,28,35,46,23,0,0,0,0,0,0,0,0,0,0,0,0,183.00584262236953,0.0,10,10,10,10,10,10,30,10,70,30,20,40
coresecurity.com,62078 iphone sync,110,0.009999999776482582,LOW,,2024-11-14 04:55:28 +00:00,181,192,634,963,836,887,849,876,803,744,702,556,0,4,3,0,0,0,0,0,0,0,0,0,71890.43882441707,14.059999763965607,50,70,90,90,90,110,140,170,140,170,110,110
coresecurity.com,access request system,70,0.07000000029802322,LOW,,2024-11-13 12:06:25 +00:00,181,192,634,963,836,887,849,876,803,744,702,556,0,4,3,0,0,0,0,0,0,0,0,0,71890.43882441707,14.059999763965607,50,50,70,50,50,70,70,70,70,70,50,70
coresecurity.com,access risk,50,0.03999999910593033,LOW,,2024-11-12 00:42:03 +00:00,181,192,634,963,836,887,849,876,803,744,702,556,0,4,3,0,0,0,0,0,0,0,0,0,71890.43882441707,14.059999763965607,70,50,50,50,50,40,70,50,50,70,30,50
coresecurity.com,access risks,50,0.03999999910593033,LOW,,2024-11-09 12:56:34 +00:00,181,192,634,963,836,887,849,876,803,744,702,556,0,4,3,0,0,0,0,0,0,0,0,0,71890.43882441707,14.059999763965607,70,50,50,50,50,40,70,50,50,70,30,50
coresecurity.com,automated vulnerability scanner,70,0.4399999976158142,MEDIUM,42.150001525878906,2024-11-14 03:33:38 +00:00,181,192,634,963,836,887,849,876,803,744,702,556,0,4,3,0,0,0,0,0,0,0,0,0,71890.43882441707,14.059999763965607,70,70,50,50,70,140,90,70,70,50,70,50
coresecurity.com,automated vulnerability scanners,70,0.4399999976158142,MEDIUM,42.150001525878906,2024-11-14 09:12:24 +00:00,181,192,634,963,836,887,849,876,803,744,702,556,0,4,3,0,0,0,0,0,0,0,0,0,71890.43882441707,14.059999763965607,70,70,50,50,70,140,90,70,70,50,70,50
coresecurity.com,automated vulnerability scanning tools,40,0.36000001430511475,MEDIUM,11.270000457763672,2024-11-11 04:35:19 +00:00,181,192,634,963,836,887,849,876,803,744,702,556,0,4,3,0,0,0,0,0,0,0,0,0,71890.43882441707,14.059999763965607,40,40,20,20,30,70,50,30,40,20,20,30
coresecurity.com,best vulnerability scanner,390,0.5400000214576721,MEDIUM,31.059999465942383,2024-11-10 12:32:05 +00:00,181,192,634,963,836,887,849,876,803,744,702,556,0,4,3,0,0,0,0,0,0,0,0,0,71890.43882441707,14.059999763965607,170,390,480,1000,480,390,260,260,320,260,170,210
coresecurity.com,bios rootkit,40,,LOW,,2024-11-09 15:13:36 +00:00,181,192,634,963,836,887,849,876,803,744,702,556,0,4,3,0,0,0,0,0,0,0,0,0,71890.43882441707,14.059999763965607,30,50,40,70,40,30,50,50,40,50,30,30
coresecurity.com,bios rootkits,40,,LOW,,2024-11-09 15:54:05 +00:00,181,192,634,963,836,887,849,876,803,744,702,556,0,4,3,0,0,0,0,0,0,0,0,0,71890.43882441707,14.059999763965607,30,50,40,70,40,30,50,50,40,50,30,30
coresecurity.com,boks linux,30,0.10000000149011612,LOW,,2024-11-10 19:21:46 +00:00,181,192,634,963,836,887,849,876,803,744,702,556,0,4,3,0,0,0,0,0,0,0,0,0,71890.43882441707,14.059999763965607,30,10,20,30,20,10,30,30,30,40,10,30
coresecurity.com,cloud based vulnerability scanning,140,0.30000001192092896,LOW,27.639999389648438,2024-11-15 11:24:45 +00:00,181,192,634,963,836,887,849,876,803,744,702,556,0,4,3,0,0,0,0,0,0,0,0,0,71890.43882441707,14.059999763965607,140,170,140,140,140,210,140,110,110,110,90,110
coresecurity.com,cloud vulnerability scanner,140,0.30000001192092896,LOW,27.639999389648438,2024-11-11 10:25:20 +00:00,181,192,634,963,836,887,849,876,803,744,702,556,0,4,3,0,0,0,0,0,0,0,0,0,71890.43882441707,14.059999763965607,140,170,140,140,140,210,140,110,110,110,90,110
coresecurity.com,compliance in industry,70,0.05999999865889549,LOW,8.449999809265137,2024-11-14 03:43:17 +00:00,181,192,634,963,836,887,849,876,803,744,702,556,0,4,3,0,0,0,0,0,0,0,0,0,71890.43882441707,14.059999763965607,70,70,70,70,50,70,50,50,70,70,70,50
coresecurity.com,compliance regulations by industry,9900,0.07999999821186066,LOW,10.5,2024-11-10 04:49:25 +00:00,181,192,634,963,836,887,849,876,803,744,702,556,0,4,3,0,0,0,0,0,0,0,0,0,71890.43882441707,14.059999763965607,9900,8100,22200,8100,8100,9900,8100,8100,8100,6600,5400,6600
coresecurity.com,compliance scanning tools,70,0.6200000047683716,MEDIUM,,2024-11-08 20:06:08 +00:00,181,192,634,963,836,887,849,876,803,744,702,556,0,4,3,0,0,0,0,0,0,0,0,0,71890.43882441707,14.059999763965607,30,480,140,110,20,20,20,10,10,10,10,10
coresecurity.com,concerned about security,320,0.019999999552965164,LOW,,2024-11-10 23:07:44 +00:00,181,192,634,963,836,887,849,876,803,744,702,556,0,4,3,0,0,0,0,0,0,0,0,0,71890.43882441707,14.059999763965607,260,260,210,260,320,590,260,260,480,170,210,320
coresecurity.com,core access,50,,LOW,,2024-11-10 11:21:20 +00:00,181,192,634,963,836,887,849,876,803,744,702,556,0,4,3,0,0,0,0,0,0,0,0,0,71890.43882441707,14.059999763965607,30,40,50,40,70,40,50,50,50,50,40,50
coresecurity.com,core impact,390,0.11999999731779099,LOW,6.610000133514404,2024-11-11 09:22:39 +00:00,181,192,634,963,836,887,849,876,803,744,702,556,0,4,3,0,0,0,0,0,0,0,0,0,71890.43882441707,14.059999763965607,320,320,390,390,390,480,390,390,480,390,260,320
coresecurity.com,core security,320,0.17000000178813934,LOW,10.729999542236328,2024-11-15 06:52:05 +00:00,181,192,634,963,836,887,849,876,803,744,702,556,0,4,3,0,0,0,0,0,0,0,0,0,71890.43882441707,14.059999763965607,320,320,390,390,390,390,320,320,320,320,320,390
coresecurity.com,core security technologies,320,0.17000000178813934,LOW,10.729999542236328,2024-11-09 11:36:17 +00:00,181,192,634,963,836,887,849,876,803,744,702,556,0,4,3,0,0,0,0,0,0,0,0,0,71890.43882441707,14.059999763965607,320,320,390,390,390,390,320,320,320,320,320,390
coresecurity.com,cyber red teaming,170,0.07000000029802322,LOW,9.390000343322754,2024-11-09 23:43:27 +00:00,181,192,634,963,836,887,849,876,803,744,702,556,0,4,3,0,0,0,0,0,0,0,0,0,71890.43882441707,14.059999763965607,170,170,170,170,170,210,170,170,170,170,140,170
coresecurity.com,cyber security iam,90,0.3499999940395355,MEDIUM,36.349998474121094,2024-11-11 02:38:49 +00:00,181,192,634,963,836,887,849,876,803,744,702,556,0,4,3,0,0,0,0,0,0,0,0,0,71890.43882441707,14.059999763965607,110,110,90,70,90,70,70,90,90,90,70,70
coresecurity.com,cyber security scan,50,0.46000000834465027,MEDIUM,27.6299991607666,2024-11-09 14:53:40 +00:00,181,192,634,963,836,887,849,876,803,744,702,556,0,4,3,0,0,0,0,0,0,0,0,0,71890.43882441707,14.059999763965607,50,40,70,50,40,110,90,50,50,40,30,50
coresecurity.com,cyber security scanner,50,0.46000000834465027,MEDIUM,27.6299991607666,2024-11-09 17:05:07 +00:00,181,192,634,963,836,887,849,876,803,744,702,556,0,4,3,0,0,0,0,0,0,0,0,0,71890.43882441707,14.059999763965607,50,40,70,50,40,110,90,50,50,40,30,50
